304.65	35.29	93.26	-7.56	-10.08	-17.64
305.1	-98.3	-90.74	-85.7	-113.43	-123.51
305.55	85.7	12.6	-95.78	2.52	22.69
306	-15.12	20.16	10.08	42.85	-2.52
306.45	-30.25	-98.3	0	-10.08	-68.06
306.9	5.04	7.56	-2.52	-70.58	42.85
307.34	-47.89	-30.25	-83.18	-85.7	-63.01
307.79	-52.93	20.16	-35.29	-27.73	12.6
308.24	88.22	40.33	-20.16	-25.21	-20.16
308.69	-65.53	-78.14	-60.49	-20.16	-57.97
309.14	-45.37	0	-52.93	-50.41	-30.25
309.59	32.77	32.77	68.06	63.01	50.41
310.04	-12.6	-5.04	-10.08	7.56	78.14
310.49	131.07	-12.6	32.77	17.64	-52.93
310.94	0	163.84	73.1	83.18	73.1
311.38	100.82	176.44	35.29	37.81	98.3
311.83	63.01	47.89	20.16	57.97	-42.85
312.28	-27.73	-30.25	-45.37	-65.54	-40.33
312.73	-32.77	-27.73	-136.11	-20.16	0
313.18	25.21	-5.04	-22.69	-90.74	-83.18
313.63	37.81	-42.85	-35.29	-90.74	20.16
314.07	100.82	98.3	-7.56	0	32.77
314.52	88.22	85.7	52.93	65.53	90.74
314.97	-10.08	-20.16	-103.34	-22.69	-108.38
315.42	-5.04	-2.52	37.81	-12.6	-22.69
315.87	-95.78	52.93	7.56	20.16	2.52
316.32	-47.89	52.93	-40.33	40.33	35.29
316.76	128.55	78.14	-27.73	-2.52	-7.56
317.21	32.77	78.14	68.06	-70.58	-37.81
317.66	20.16	98.3	-10.08	10.08	22.69
318.11	-30.25	-65.54	-60.49	-70.58	-133.59
318.56	27.73	30.25	-98.3	0	35.29
319	-17.64	27.73	-7.56	5.04	-20.16
319.45	30.25	-15.12	-88.22	-65.54	15.12
319.9	22.69	98.3	2.52	-2.52	115.95
320.35	-5.04	-27.73	-90.74	-115.95	-70.58
320.8	60.49	15.12	-27.73	-12.6	12.6
321.24	0	-20.16	25.21	73.1	40.33
321.69	0	88.22	5.04	20.16	68.06
322.14	103.34	100.82	-73.1	2.52	25.21
322.59	-35.29	-25.21	7.56	-30.25	-5.04
323.03	25.21	30.25	12.6	30.25	5.04
323.48	60.49	-12.6	60.49	5.04	-15.12
323.93	-88.22	-57.97	-98.3	-60.49	-105.86
324.38	-83.18	-45.37	-65.54	-65.54	-52.93
324.82	5.04	-90.74	-10.08	-75.62	22.69
325.27	-88.22	-52.93	-20.16	-57.97	-171.4
325.72	-118.47	-47.89	-83.18	-103.34	52.93
326.16	-2.52	-2.52	-10.08	25.21	-12.6
326.61	-148.71	-17.64	-52.93	-22.69	-10.08
327.06	2.52	42.85	73.1	0	-17.64
327.51	-20.16	37.81	12.6	-10.08	27.73
327.95	40.33	12.6	27.73	40.33	52.93
328.4	-12.6	55.45	10.08	42.85	10.08
328.85	-22.69	42.85	-12.6	-78.14	27.73
329.29	-37.81	63.01	32.77	27.73	30.25
329.74	20.16	20.16	-68.06	30.25	85.7
330.19	-12.6	-50.41	-55.45	-32.77	-30.25
330.63	-105.86	-68.06	-95.78	-37.81	-50.41
331.08	-83.18	27.73	63.01	0	17.64
331.53	75.62	-15.12	-35.29	-113.43	-32.77
331.97	32.77	75.62	37.81	-22.69	-7.56
332.42	-5.04	-32.77	-20.16	-126.03	-90.74
332.87	78.14	-60.49	15.12	42.85	-45.37
333.31	-17.64	-108.38	-45.37	-30.25	-35.29
333.76	108.38	95.78	80.66	88.22	22.69
334.21	63.01	68.06	-25.21	-7.56	37.81
334.65	108.38	148.71	88.22	73.1	88.22
335.1	-35.29	42.85	-47.89	-70.58	-50.41
335.55	27.73	115.95	17.64	15.12	15.12
335.99	10.08	35.29	-83.18	-10.08	85.7
336.44	17.64	0	-35.29	-83.18	-57.97
336.88	27.73	105.86	2.52	-22.69	-15.12
337.33	47.89	47.89	42.85	65.53	90.74
337.78	0	-25.21	2.52	-50.41	-27.73
338.22	12.6	-15.12	52.93	-7.56	15.12
338.67	-136.11	-120.99	-95.78	-148.71	-133.59
339.11	-5.04	10.08	15.12	7.56	85.7
339.56	10.08	2.52	73.1	-30.25	-20.16
340.01	15.12	70.58	15.12	68.06	-30.25
340.45	-136.11	-75.62	-113.43	-146.19	-103.34
340.9	-12.6	-7.56	73.1	40.33	50.41
341.34	7.56	90.74	-10.08	-2.52	-108.38
341.79	-37.81	70.58	-10.08	-5.04	80.66
342.23	2.52	88.22	-15.12	105.86	-2.52
342.68	0	37.81	-22.69	47.89	17.64
343.13	-95.78	-7.56	-30.25	10.08	40.33
343.57	17.64	-25.21	17.64	22.69	15.12
344.02	75.62	25.21	7.56	63.01	32.77
344.46	-52.93	-20.16	-37.81	-10.08	10.08
344.91	110.91	168.88	103.34	138.63	7.56
345.35	-2.52	-12.6	-20.16	-83.18	-20.16
345.8	78.14	-12.6	-5.04	5.04	5.04
346.24	7.56	75.62	-32.77	-5.04	0
346.69	22.69	32.77	-40.33	-12.6	45.37
347.13	0	113.43	17.64	12.6	100.82
347.58	-27.73	37.81	-2.52	-17.64	-50.41
348.02	-20.16	-98.3	-25.21	-151.23	-17.64
348.47	93.26	83.18	15.12	15.12	118.47
348.91	22.69	52.93	-7.56	-65.53	83.18
349.36	65.54	171.4	108.38	-17.64	15.12
349.8	-52.93	15.12	37.81	-52.93	-50.41
350.25	-126.03	-10.08	-98.3	-115.95	-55.45
350.69	-70.58	123.51	32.77	146.19	95.78
351.14	-52.93	37.81	-95.78	-25.21	-2.52
351.58	-118.47	-7.56	-55.45	-95.78	-60.49
352.03	78.14	68.06	27.73	20.16	42.85
352.47	-110.91	17.64	-35.29	65.53	2.52
352.92	83.18	78.14	103.34	161.32	88.22
353.36	35.29	83.18	-80.66	-12.6	55.45
353.81	-45.37	105.86	-45.37	45.37	35.29
354.25	-30.25	-22.69	20.16	17.64	32.77
354.69	-17.64	45.37	17.64	50.41	70.58
355.14	20.16	-30.25	-60.49	-45.37	126.03
355.58	-7.56	-128.55	-42.85	-100.82	-68.06
356.03	-7.56	17.64	20.16	-50.41	12.6
356.47	15.12	110.91	90.74	35.29	42.85
356.92	0	-22.69	95.78	57.97	88.22
357.36	-50.41	123.51	15.12	-68.06	-108.38
357.8	-17.64	7.56	-5.04	30.25	65.54
358.25	-52.93	-90.74	12.6	-50.41	-10.08
358.69	-17.64	-5.04	-2.52	-20.16	32.77
359.14	32.77	83.18	-47.89	-5.04	-35.29
359.58	-32.77	-37.81	-131.07	-83.18	-115.95
360.02	98.3	90.74	32.77	115.95	93.26
360.47	-35.29	30.25	-57.97	27.73	-10.08
360.91	-10.08	-7.56	17.64	-70.58	-50.41
361.36	35.29	88.22	55.45	35.29	-2.52
361.8	80.66	83.18	57.97	0	22.69
362.24	161.32	75.62	103.34	37.81	85.7
362.69	78.14	42.85	-55.45	-2.52	-75.62
363.13	5.04	20.16	57.97	12.6	0
363.57	-27.73	-57.97	-168.88	-98.3	-70.58
364.02	-27.73	-17.64	-57.97	-90.74	-141.15
364.46	-22.69	68.06	7.56	-22.69	-22.69
364.9	-95.78	-37.81	-63.01	35.29	-7.56
365.35	27.73	-40.33	7.56	-5.04	47.89
365.79	7.56	-7.56	-37.81	-70.58	35.29
366.23	-30.25	-63.01	-17.64	-42.85	22.69
366.68	17.64	-5.04	-120.99	-22.69	-12.6
367.12	-20.16	12.6	-52.93	-100.82	63.01
367.56	-10.08	5.04	15.12	27.73	-7.56
368.01	-5.04	-22.69	-17.64	-57.97	-40.33
368.45	-15.12	45.37	-37.81	-5.04	-27.73
368.89	0	95.78	-10.08	55.45	-68.06
369.34	10.08	75.62	22.69	0	35.29
369.78	-131.07	-120.99	-161.32	-153.76	-108.38
370.22	-27.73	20.16	-37.81	-30.25	-30.25
370.66	-57.97	22.69	-57.97	-98.3	-15.12
371.11	83.18	199.13	161.32	42.85	110.91
371.55	-25.21	32.77	60.49	-52.93	-37.81
371.99	-80.66	-120.99	-100.82	-30.25	-60.49
372.44	-20.16	73.1	-35.29	-17.64	73.1
372.88	-7.56	-42.85	22.69	52.93	0
373.32	42.85	126.03	7.56	93.26	37.81
373.76	-78.14	83.18	-20.16	63.01	57.97
374.21	25.21	57.97	60.49	68.06	-100.82
374.65	35.29	45.37	98.3	0	32.77
375.09	-88.22	-45.37	-115.95	-73.1	0
375.53	-68.06	42.85	2.52	-40.33	50.41
375.98	-37.81	42.85	65.54	-12.6	-15.12
376.42	10.08	7.56	20.16	-10.08	80.66
376.86	-65.54	-73.1	-30.25	-7.56	65.53
377.3	-78.14	-73.1	-123.51	-148.71	-163.84
377.74	-5.04	-115.95	-85.7	-45.37	10.08
378.19	-20.16	-35.29	-90.74	-7.56	2.52
378.63	12.6	-45.37	-100.82	-17.64	-17.64
379.07	73.1	60.49	10.08	131.07	57.97
379.51	-32.77	63.01	15.12	-2.52	78.14
379.95	17.64	22.69	12.6	-12.6	37.81
380.4	73.1	0	-27.73	-27.73	7.56
380.84	-181.48	-105.86	-70.58	-70.58	-73.1
381.28	12.6	27.73	-45.37	110.91	2.52
381.72	55.45	20.16	10.08	-22.69	22.69
382.16	-5.04	-35.29	-63.01	5.04	-60.49
382.6	-50.41	-27.73	7.56	-5.04	-10.08
383.05	10.08	-7.56	47.89	-60.49	20.16
383.49	27.73	55.45	40.33	85.7	57.97
383.93	-47.89	0	-65.54	-17.64	40.33
384.37	-57.97	-45.37	-63.01	-88.22	2.52
384.81	-55.45	-75.62	-88.22	-37.81	-35.29
385.25	78.14	80.66	-20.16	22.69	50.41
385.69	-57.97	-70.58	-27.73	-35.29	-80.66
386.14	-7.56	47.89	-22.69	-55.45	10.08
386.58	95.78	93.26	110.91	108.38	95.78
387.02	0	0	-30.25	-27.73	-52.93
387.46	-75.62	22.69	0	12.6	-30.25
387.9	-47.89	7.56	-2.52	15.12	-42.85
388.34	-75.62	-78.14	-55.45	-80.66	7.56
388.78	-42.85	35.29	-55.45	-80.66	-55.45
389.22	15.12	2.52	-90.74	-85.7	-93.26
389.67	105.86	110.91	-22.69	57.97	115.95
390.11	-25.21	-90.74	-10.08	-15.12	-100.82
390.55	57.97	42.85	-20.16	60.49	20.16
390.99	-12.6	0	-10.08	-50.41	-7.56
391.43	-27.73	35.29	-10.08	-7.56	2.52
391.87	15.12	73.1	83.18	15.12	78.14
392.31	47.89	57.97	-55.45	-25.21	-32.77
392.75	-63.01	68.06	17.64	17.64	-30.25
393.19	35.29	-2.52	30.25	25.21	-2.52
393.63	-95.78	-60.49	-40.33	-55.45	-25.21
394.07	-110.91	-30.25	-113.43	-80.66	-42.85
394.51	-110.91	10.08	-75.62	-126.03	-57.97
394.95	-25.21	17.64	-20.16	-85.7	-2.52
395.39	47.89	73.1	15.12	-32.77	45.37
395.83	-37.81	-78.14	17.64	17.64	65.54
396.27	80.66	32.77	-2.52	-5.04	90.74
396.71	201.65	52.93	40.33	-12.6	272.22
397.15	80.66	88.22	-37.81	75.62	32.77
397.59	22.69	15.12	22.69	40.33	25.21
398.03	-25.21	-35.29	-40.33	-42.85	37.81
398.47	-32.77	-22.69	-27.73	-47.89	12.6
398.91	-60.49	-10.08	-32.77	-70.58	10.08
399.35	-52.93	-108.38	-75.62	-100.82	-50.41
399.79	5.04	-7.56	-5.04	-68.06	-63.01
400.23	-27.73	2.52	-55.45	-70.58	-17.64
400.67	-68.06	-12.6	-7.56	55.45	-93.26
401.11	15.12	10.08	30.25	63.01	63.01
401.55	7.56	118.47	85.7	0	5.04
401.99	-22.69	78.14	-17.64	-85.7	-20.16
402.43	-5.04	-45.37	50.41	12.6	75.62
402.87	25.21	35.29	20.16	-57.97	-5.04
403.31	-42.85	5.04	-60.49	27.73	25.21
403.75	-80.66	2.52	-25.21	-20.16	-37.81
404.19	37.81	25.21	-68.06	-22.69	45.37
404.63	78.14	45.37	-20.16	5.04	-10.08
405.07	60.49	30.25	0	-83.18	-20.16
405.51	-37.81	-22.69	-68.06	-128.55	-20.16
405.95	37.81	-20.16	-17.64	-15.12	5.04
406.39	37.81	-83.18	0	-78.14	25.21
406.83	-27.73	-75.62	-68.06	-40.33	-12.6
407.27	-173.92	-146.19	-68.06	-143.67	-27.73
407.71	47.89	123.51	133.59	88.22	85.7
408.14	-35.29	2.52	40.33	-98.3	-35.29
408.58	47.89	133.59	55.45	22.69	88.22
409.02	-103.34	-65.54	-35.29	-93.26	-57.97
409.46	-7.56	7.56	35.29	27.73	17.64
409.9	63.01	27.73	35.29	-40.33	60.49
410.34	17.64	78.14	25.21	-7.56	70.58
410.78	-85.7	55.45	-12.6	-30.25	10.08
411.22	15.12	-12.6	-35.29	50.41	17.64
411.66	42.85	60.49	103.34	131.07	47.89
412.09	15.12	-35.29	-32.77	20.16	45.37
412.53	55.45	30.25	-5.04	-50.41	65.54
412.97	30.25	196.61	63.01	90.74	40.33
413.41	-42.85	93.26	-7.56	73.1	-65.53
413.85	-113.43	27.73	-57.97	-143.67	-90.74
414.29	37.81	95.78	25.21	7.56	103.34
414.73	35.29	45.37	78.14	68.06	63.01
415.16	-47.89	12.6	-2.52	0	70.58
415.6	-70.58	-88.22	-35.29	-57.97	-10.08
416.04	90.74	-15.12	-7.56	35.29	-10.08
416.48	103.34	-52.93	98.3	93.26	57.97
416.92	47.89	20.16	78.14	-5.04	83.18
417.36	-65.53	-42.85	50.41	-42.85	27.73
417.79	25.21	2.52	-57.97	-10.08	-63.01
418.23	-2.52	45.37	-95.78	22.69	-22.69
418.67	-178.96	-57.97	-95.78	-206.69	-161.32
419.11	47.89	22.69	-27.73	-63.01	-78.14
419.55	70.58	25.21	-2.52	27.73	50.41
419.98	-20.16	5.04	2.52	-55.45	5.04
420.42	-40.33	-27.73	-40.33	-57.97	-108.38
420.86	32.77	30.25	73.1	20.16	63.01
421.3	55.45	78.14	100.82	-5.04	45.37
421.73	-7.56	37.81	-47.89	-63.01	-2.52
422.17	-93.26	10.08	-35.29	-65.54	-52.93
422.61	-138.63	-85.7	-5.04	-110.91	-42.85
423.05	131.07	2.52	60.49	-45.37	35.29
423.49	-163.84	-90.74	-45.37	-103.34	-88.22
423.92	-90.74	-138.63	-73.1	-103.34	-5.04
424.36	5.04	20.16	12.6	52.93	52.93
424.8	7.56	55.45	20.16	0	-47.89
425.23	25.21	57.97	45.37	80.66	85.7
425.67	-85.7	-60.49	-88.22	-65.53	-55.45
426.11	-42.85	-20.16	22.69	-17.64	63.01
