356.03	-17.644
356.47	-15.123
356.92	-9.394
357.36	-10.769
357.8	-3.665
358.25	-6.186
358.69	-6.415
359.14	-4.582
359.58	2.751
360.02	21.999
360.47	30.706
360.91	35.976
361.36	35.059
361.8	29.559
362.24	30.475
362.69	12.832
363.13	18.561
363.57	20.165
364.02	14.206
364.46	8.477
364.9	-8.021
365.35	-16.041
365.79	-16.957
366.23	-15.811
366.68	-13.29
367.12	-10.311
367.56	-13.519
368.01	-18.561
368.45	-24.518
368.89	-14.206
369.34	-18.102
369.78	-23.602
370.22	-24.518
370.66	-24.747
371.11	-19.477
371.55	-26.581
371.99	-25.205
372.44	-10.082
372.88	-15.581
373.32	-16.498
373.76	-27.497
374.21	-24.289
374.65	-22.915
375.09	-28.185
375.53	-27.956
375.98	-33.685
376.42	-25.435
376.86	-21.082
377.3	-27.269
377.74	-17.645
378.19	-4.813
378.63	-17.874
379.07	-17.645
379.51	-6.645
379.95	0
380.4	-4.125
380.84	-1.375
381.28	0
381.72	-10.999
382.16	-13.29
382.6	-19.935
383.05	-19.476
383.49	-8.248
383.93	-10.081
384.37	-6.415
384.81	-5.956
385.25	-8.248
385.69	-13.518
386.14	-22.914
386.58	-22.455
387.02	-15.811
387.46	-1.146
387.9	-10.542
388.34	-0.002
388.78	-0.46
389.22	-11.688
389.67	-10.314
390.11	0.915
390.55	-0.46
390.99	9.623
391.43	4.811
391.87	-6.646
392.31	-26.353
392.75	-26.353
393.19	-27.269
393.63	-29.561
394.07	-19.707
394.51	-2.75
394.95	0.229
395.39	8.02
395.83	2.52
396.27	8.248
396.71	12.832
397.15	18.103
397.59	20.853
398.03	13.978
398.47	11.228
398.91	5.27
399.35	-12.375
399.79	-21.77
400.23	-24.291
400.67	-19.707
401.11	-20.624
401.55	-22.457
401.99	-14.208
402.43	-7.563
402.87	0.457
403.31	3.207
403.75	5.27
404.19	8.02
404.63	7.562
405.07	-7.791
405.51	-5.729
405.95	-5.042
406.39	6.645
406.83	-6.187
407.27	-13.978
407.71	-13.749
408.14	-8.708
408.58	-19.936
409.02	-21.999
409.46	-15.583
409.9	1.603
410.34	2.29
410.78	8.248
411.22	-0.001
411.66	-0.918
412.09	3.206
412.53	0.686
412.97	-5.271
413.41	-3.896
413.85	2.978
414.29	8.477
414.73	11.456
415.16	0.458
415.6	0
416.04	3.666
416.48	-2.291
416.92	-1.375
417.36	1.834
417.79	4.355
418.23	7.105
418.67	1.835
419.11	-2.519
419.55	-7.56
419.98	-10.081
420.42	-24.975
420.86	-12.831
421.3	-11.456
421.73	-24.059
422.17	-30.017
422.61	-27.497
423.05	-21.539
423.49	-32.309
423.92	-41.245
424.36	-28.185
424.8	-22.685
425.23	8.249
425.67	-2.292
426.11	19.019
426.55	29.331
426.98	31.394
427.42	45.601
427.86	44.684
428.3	52.475
428.73	54.537
429.17	46.975
429.61	49.038
430.04	17.416
430.48	10.543
430.92	2.752
431.35	-8.247
431.79	-9.623
432.23	-22.455
432.66	-23.371
433.1	-16.725
433.54	-16.955
433.97	-14.205
434.41	-15.122
434.85	4.814
435.28	7.563
435.72	12.375
436.15	18.561
436.59	13.291
437.03	10.541
437.46	7.791
437.9	-2.292
438.34	-1.145
438.77	-12.374
439.21	-12.145
439.64	-13.749
440.08	-15.582
440.51	-9.395
440.95	1.145
441.39	8.707
441.82	9.624
442.26	8.478
442.69	12.832
443.13	12.374
443.56	20.165
444	30.475
444.43	19.477
444.87	25.205
445.31	13.061
445.74	5.957
446.18	6.645
446.61	4.124
447.05	3.436
447.48	4.583
447.92	-1.146
448.35	-2.75
448.79	-7.791
449.22	-5.042
449.66	-2.75
450.09	4.125
450.53	1.375
450.96	-6.645
451.4	-8.707
451.83	4.812
452.26	10.54
452.7	26.122
453.13	24.975
453.57	20.851
454	26.122
454.44	28.872
454.87	24.518
455.31	25.206
455.74	22.915
456.17	24.289
456.61	19.019
457.04	19.477
457.48	20.394
457.91	19.248
458.34	20.623
458.78	14.435
459.21	11.456
459.65	-2.751
460.08	2.29
460.51	11.227
460.95	17.644
461.38	13.519
461.81	7.103
462.25	-2.521
462.68	2.52
463.12	-2.292
463.55	1.375
463.98	-1.375
464.42	14.435
464.85	5.499
465.28	3.895
465.72	1.832
466.15	-1.605
466.58	0.228
467.01	-5.042
467.45	-9.166
467.88	-8.708
468.31	0.686
468.75	3.895
469.18	-2.979
469.61	-4.125
470.04	-5.042
470.48	-0.917
470.91	3.436
471.34	-4.125
471.78	-2.98
472.21	-14.666
472.64	-15.354
473.07	-27.04
473.51	-38.726
473.94	-34.602
474.37	-27.269
474.8	-25.665
475.23	-36.435
475.67	-32.539
476.1	-30.247
476.53	-21.769
476.96	-10.312
477.4	-6.416
477.83	-5.729
478.26	13.061
478.69	6.186
479.12	3.666
479.55	3.437
479.99	14.895
480.42	2.75
480.85	3.208
481.28	-5.27
481.71	-9.395
482.14	-11.457
482.58	-1.604
483.01	-24.747
483.44	-13.519
483.87	-15.811
484.3	-14.206
484.73	-16.956
485.16	-12.374
485.59	-11.686
486.03	-2.979
486.46	-4.125
486.89	-3.436
487.32	-6.874
487.75	0.688
488.18	-7.79
488.61	-1.374
489.04	-5.727
489.47	-10.31
489.9	-9.623
490.33	-9.623
490.76	-14.893
491.2	-6.185
491.63	-1.145
492.06	-7.79
492.49	-7.79
492.92	-4.353
493.35	-16.039
493.78	-2.291
494.21	5.042
494.64	3.667
495.07	4.584
495.5	8.25
495.93	3.209
496.36	-1.374
496.79	1.605
497.22	6.188
497.65	-4.811
498.08	2.98
498.51	-16.497
498.94	-32.767
499.37	-33.455
499.8	-20.623
500.23	-27.726
500.66	-25.435
501.09	-21.082
501.52	-27.956
501.95	-24.29
502.37	-10.084
502.8	-11.23
503.23	-3.439
503.66	-1.147
504.09	10.081
504.52	-7.563
504.95	5.04
505.38	0.915
505.81	-2.293
506.24	0.915
506.67	2.061
507.09	-3.209
507.52	-2.751
507.95	4.124
508.38	18.56
508.81	14.206
509.24	20.393
509.67	9.165
510.1	8.019
510.52	9.623
510.95	8.248
511.38	-4.584
511.81	2.978
512.24	5.957
512.67	-1.375
513.09	-8.25
513.52	-15.125
513.95	-13.291
514.38	-11.686
514.81	-10.77
515.24	-7.562
515.66	-5.958
516.09	5.041
516.52	-8.708
516.95	-6.416
517.38	-11.228
517.8	-0.229
518.23	16.04
518.66	18.332
519.09	33.455
519.51	39.642
519.94	38.038
520.37	43.08
520.8	42.622
521.22	49.725
521.65	48.35
522.08	56.37
522.51	44.913
522.93	38.496
523.36	37.121
523.79	17.645
524.21	13.749
524.64	6.187
525.07	-4.812
525.49	-1.605
525.92	7.791
526.35	2.75
526.78	13.52
527.2	59.806
527.63	136.341
528.06	254.35
528.48	388.169
528.91	516.489
529.34	632.435
529.76	719.739
530.19	754.798
530.61	761.901
531.04	777.254
531.47	771.983
531.89	720.885
532.32	638.851
532.75	523.134
533.17	400.313
533.6	271.993
534.02	171.628
534.45	100.365
534.88	72.867
535.3	69.889
535.73	57.515
536.15	55.454
536.58	53.162
537.01	50.412
537.43	40.558
537.86	38.725
538.28	50.183
538.71	39.184
539.13	34.83
539.56	22.685
539.98	19.706
540.41	14.895
540.84	8.478
541.26	11.915
541.69	22.227
542.11	26.81
542.54	17.415
542.96	13.52
543.39	16.499
543.81	11.687
544.24	3.209
544.66	5.5
545.09	4.125
545.51	1.834
545.94	12.375
546.36	6.187
546.78	16.957
547.21	19.019
547.63	16.727
548.06	19.935
548.48	16.269
548.91	32.538
549.33	39.413
549.76	55.912
550.18	62.556
550.6	62.097
551.03	62.097
551.45	49.953
551.88	53.619
552.3	57.056
552.73	50.64
553.15	56.139
553.57	53.848
554	39.642
554.42	23.831
554.85	34.83
555.27	35.059
555.69	43.308
556.12	52.932
556.54	55.224
556.96	45.829
557.39	38.725
557.81	47.891
558.23	51.557
558.66	54.994
559.08	63.014
559.5	54.077
559.93	54.995
560.35	45.6
560.77	46.975
561.2	57.974
561.62	76.534
562.04	93.949
562.47	87.992
562.89	93.72
563.31	95.325
563.73	104.719
564.16	94.407
564.58	104.947
565	122.363
565.43	123.508
565.85	120.071
566.27	113.655
566.69	109.531
567.12	116.175
567.54	102.885
567.96	104.718
568.38	94.865
568.81	120.071
569.23	101.969
569.65	98.532
570.07	96.241
570.49	86.846
570.92	99.678
571.34	105.177
571.76	115.031
572.18	125.571
572.6	133.82
573.03	149.861
573.45	139.32
573.87	142.757
574.29	143.674
574.71	141.382
575.13	146.881
575.56	131.07
575.98	134.965
576.4	122.821
576.82	115.03
577.24	111.365
577.66	107.927
578.08	107.698
578.51	126.716
578.93	121.905
579.35	130.383
579.77	135.654
580.19	148.944
580.61	147.798
581.03	154.215
581.45	163.152
581.87	162.922
582.3	171.858
582.72	185.835
583.14	178.504
583.56	185.148
583.98	190.189
584.4	190.189
584.82	188.815
585.24	184.231
585.66	193.167
586.08	198.437
586.5	202.563
586.92	197.064
587.34	196.376
587.76	216.312
588.18	224.79
588.6	228.685
589.02	249.079
589.44	251.371
589.86	266.953
590.28	267.182
590.7	269.015
591.12	274.055
591.54	273.825
591.96	260.077
592.38	246.786
592.8	245.87
593.22	251.828
593.64	250.912
594.06	251.37
594.48	256.412
594.9	262.598
595.32	269.015
595.74	266.265
596.16	264.432
596.58	280.93
597	294.45
597.42	298.345
597.83	298.804
598.25	296.741
598.67	297.886
599.09	296.511
599.51	296.969
599.93	300.635
600.35	313.925
600.77	334.777
601.19	344.401
601.6	347.609
602.02	360.441
602.44	364.565
602.86	366.857
603.28	379.918
603.7	386.335
604.12	387.023
604.53	392.293
604.95	399.396
605.37	409.937
605.79	405.813
606.21	415.895
606.63	416.812
607.04	423.228
607.46	429.644
607.88	418.875
608.3	422.999
608.72	437.664
609.13	439.268
609.55	442.247
609.97	434.685
610.39	442.247
610.81	436.748
611.22	440.415
611.64	446.83
612.06	447.976
612.48	468.828
612.89	469.515
613.31	462.184
613.73	472.036
614.15	481.889
614.56	487.159
614.98	500.908
615.4	503.199
615.81	498.386
616.23	491.742
616.65	504.574
617.07	502.74
617.48	508.01
617.9	514.655
618.32	514.884
618.73	507.552
619.15	519.696
619.57	506.635
619.98	516.946
620.4	539.403
620.82	542.61
621.23	537.11
621.65	547.651
622.07	555.671
622.48	558.65
622.9	562.087
623.32	575.377
623.73	581.794
624.15	598.98
624.56	591.647
624.98	601.042
625.4	621.206
625.81	624.644
626.23	635.185
626.64	646.184
627.06	663.827
627.48	657.182
627.89	665.202
628.31	666.805
628.72	684.449
629.14	703.239
629.55	694.532
629.97	705.073
630.39	739.674
630.8	742.423
631.22	747.005
631.63	750.214
632.05	785.044
632.46	791.001
632.88	805.666
633.29	808.645
633.71	811.854
634.12	828.123
634.54	840.267
634.95	844.85
635.37	861.578
635.78	887.014
636.2	916.574
636.61	924.135
637.03	944.759
637.44	958.737
637.86	975.465
638.27	1002.503
638.69	1024.043
639.1	1033.438
639.52	1056.124
639.93	1083.85
640.35	1101.265
640.76	1124.866
641.17	1151.676
641.59	1175.507
642	1197.505
642.42	1226.147
642.83	1268.539
643.24	1307.035
643.66	1347.822
644.07	1387.235
644.49	1423.897
644.9	1459.185
645.31	1480.495
645.73	1521.283
646.14	1568.715
646.56	1624.397
646.97	1665.415
647.38	1697.953
647.8	1745.615
648.21	1787.547
648.62	1816.419
649.04	1877.142
649.45	1928.241
649.86	1984.152
650.28	2040.979
650.69	2097.806
651.1	2152.343
651.52	2234.605
651.93	2306.785
652.34	2367.737
652.76	2443.125
653.17	2531.345
653.58	2606.046
654	2702.745
654.41	2797.381
654.82	2883.997
655.23	2962.594
655.65	3045.773
656.06	3125.515
656.47	3223.13
656.88	3315.016
657.3	3418.131
657.71	3519.413
658.12	3608.778
658.53	3708.685
658.95	3830.359
659.36	3941.265
659.77	4077.146
660.18	4216.007
660.6	4358.535
661.01	4493.729
661.42	4633.277
661.83	4790.47
662.24	4940.1
662.66	5109.208
663.07	5281.754
663.48	5421.99
663.89	5588.348
664.3	5755.852
664.71	5948.103
665.13	6110.107
665.54	6295.255
665.95	6507.213
666.36	6672.425
666.77	6851.845
667.18	7032.409
667.59	7215.265
668.01	7427.91
668.42	7620.39
668.83	7805.309
669.24	8006.268
669.65	8218.225
670.06	8410.935
670.47	8590.125
670.88	8784.439
671.29	8998
671.71	9189.794
672.12	9401.98
672.53	9583.233
672.94	9789.004
673.35	9970.485
673.76	10143.258
674.17	10313.97
674.58	10476.433
674.99	10634.541
675.4	10826.564
675.81	11003.234
676.22	11160.884
676.63	11304.098
677.04	11441.355
677.45	11590.986
677.86	11734.201
678.27	11869.854
678.68	11962.886
679.09	12080.895
679.5	12162.929
679.91	12227.547
680.32	12311.643
680.73	12397.114
681.14	12427.59
681.55	12473.876
681.96	12503.665
682.37	12549.952
682.78	12552.244
683.19	12589.135
683.6	12576.304
684.01	12594.406
684.42	12567.596
684.83	12526.122
685.24	12474.335
685.65	12450.963
686.06	12424.841
686.47	12387.949
686.88	12333.413
687.29	12271.544
687.69	12206.925
688.1	12152.847
688.51	12089.833
688.92	12032.776
689.33	11927.141
689.74	11848.545
690.15	11759.408
690.56	11670.958
690.96	11554.325
691.37	11420.046
691.78	11313.037
692.19	11194.341
692.6	11071.291
693.01	10956.948
693.42	10848.564
693.82	10759.656
694.23	10641.189
694.64	10523.18
695.05	10401.735
695.46	10280.746
695.87	10168.008
696.27	10036.021
696.68	9932.677
697.09	9831.625
697.5	9706.971
697.91	9574.755
698.31	9420.541
698.72	9313.073
699.13	9196.668
699.54	9068.118
699.94	8947.131
700.35	8819.498
700.76	8714.322
701.17	8586.689
701.57	8459.515
701.98	8327.985
702.39	8227.163
702.8	8132.985
703.2	8017.038
703.61	7893.301
704.02	7778.5
704.43	7657.054
704.83	7563.792
705.24	7442.804
705.65	7324.795
706.05	7228.784
706.46	7115.816
706.87	7005.827
707.27	6907.295
707.68	6795.015
708.09	6711.607
708.49	6627.97
708.9	6539.063
709.31	6446.489
709.71	6358.498
710.12	6284.944
710.53	6181.829
710.93	6103.233
711.34	6012.034
711.75	5901.357
712.15	5809.471
712.56	5722.625
712.96	5605.075
713.37	5514.564
713.78	5419.469
714.18	5331.478
714.59	5246.236
714.99	5168.099
715.4	5085.149
715.81	5016.865
716.21	4956.829
716.62	4889.003
717.02	4802.845
717.43	4742.809
717.83	4672.462
718.24	4627.779
718.65	4566.827
719.05	4494.189
719.46	4424.071
719.86	4367.702
720.27	4299.417
720.67	4238.924
721.08	4182.095
721.48	4134.892
721.89	4090.896
722.29	4039.798
722.7	3958.223
723.1	3924.996
723.51	3871.605
723.91	3823.944
724.32	3782.011
724.72	3735.495
725.13	3697.686
725.53	3652.316
725.94	3603.051
726.34	3562.951
726.75	3539.12
727.15	3496.5
727.55	3436.694
727.96	3392.24
728.36	3361.764
728.77	3323.267
729.17	3279.043
729.58	3240.546
729.98	3202.966
730.38	3160.575
730.79	3118.87
731.19	3076.249
731.6	3046.689
732	3017.359
732.4	2996.736
732.81	2971.531
733.21	2937.159
733.62	2915.161
734.02	2886.06
734.42	2857.875
734.83	2840.232
735.23	2821.213
735.63	2796.006
736.04	2794.174
736.44	2760.26
736.84	2736.887
737.25	2711.911
737.65	2691.288
738.05	2668.375
738.46	2657.834
738.86	2638.356
739.26	2610.63
739.67	2584.05
740.07	2568.927
740.47	2556.783
740.87	2561.365
741.28	2549.679
741.68	2532.722
742.08	2519.89
742.49	2512.557
742.89	2498.121
743.29	2506.141
743.69	2499.954
744.1	2505.682
744.5	2508.202
744.9	2500.182
745.3	2488.266
745.71	2478.185
746.11	2463.52
746.51	2472.685
746.91	2463.291
747.31	2457.105
747.72	2445.877
748.12	2433.733
748.52	2417.235
748.92	2392.487
749.32	2368.885
749.73	2348.034
750.13	2336.347
750.53	2329.244
750.93	2310.454
751.33	2303.121
751.73	2282.727
752.14	2247.21
752.54	2235.295
752.94	2216.505
753.34	2210.317
753.74	2194.048
754.14	2175.946
754.54	2149.136
754.95	2132.867
755.35	2104.683
755.75	2073.061
756.15	2056.791
756.55	2051.978
756.95	2024.939
757.35	1995.38
757.75	1956.426
758.15	1930.533
758.55	1923.429
758.96	1914.951
759.36	1892.036
759.76	1862.019
760.16	1825.126
760.56	1795.109
760.96	1770.82
761.36	1755.467
761.76	1746.301
762.16	1724.303
762.56	1707.805
762.96	1673.433
763.36	1638.603
763.76	1616.375
764.16	1600.106
764.56	1594.149
764.96	1566.652
765.36	1538.696
765.76	1524.49
766.16	1500.659
766.56	1490.806
766.96	1468.579
767.36	1450.706
767.76	1438.562
768.16	1421.376
768.56	1418.626
768.96	1401.899
769.36	1392.734
769.76	1370.736
770.16	1344.614
770.56	1330.178
770.96	1310.93
771.36	1294.432
771.75	1280.912
772.15	1259.144
772.55	1238.521
772.95	1199.795
773.35	1185.817
773.75	1161.069
774.15	1150.757
774.55	1129.218
774.95	1091.867
775.35	1067.12
775.74	1041.456
776.14	1022.896
776.54	1005.481
776.94	1001.127
777.34	994.482
777.74	974.317
778.14	956.445
778.53	935.822
778.93	913.824
779.33	906.721
779.73	902.366
780.13	892.055
780.53	873.265
780.92	861.349
781.32	845.08
781.72	843.018
782.12	839.81
782.52	823.083
782.91	816.208
783.31	815.521
783.71	812.313
784.11	809.335
784.5	800.627
784.9	799.94
785.3	803.835
785.7	786.191
786.09	771.755
786.49	752.277
786.89	746.319
787.29	745.861
787.68	745.174
788.08	741.049
788.48	722.03
788.88	712.865
789.27	689.263
789.67	669.556
790.07	668.411
790.46	655.579
790.86	649.622
791.26	647.331
791.66	637.019
792.05	623.729
792.45	614.563
792.85	603.335
793.24	598.523
793.64	596.46
794.04	584.086
794.43	563.464
794.83	559.11
795.22	524.967
795.62	517.176
796.02	495.179
796.41	478.222
796.81	470.89
797.21	465.162
797.6	460.349
798	448.205
798.39	449.121
798.79	441.101
799.19	432.852
799.58	444.309
799.98	430.331
800.37	436.059
800.77	440.872
801.16	433.081
801.56	440.872
801.96	430.103
802.35	430.103
802.75	415.667
803.14	401.918
803.54	388.857
803.93	389.315
804.33	384.275
804.72	367.318
805.12	357.006
805.51	352.882
805.91	346.465
806.3	343.028
806.7	347.84
807.09	349.215
807.49	358.61
807.88	365.484
808.28	361.817
808.67	365.255
809.07	364.338
809.46	362.505
809.86	353.338
810.25	330.195
810.65	312.092
811.04	287.345
811.44	269.242
811.83	261.909
812.22	255.265
812.62	244.495
813.01	251.14
813.41	250.224
813.8	252.286
814.2	248.849
814.59	249.995
814.98	265.805
815.38	280.242
815.77	285.971
816.16	284.137
816.56	279.095
816.95	288.261
817.35	285.054
817.74	284.825
818.13	273.367
818.53	265.805
818.92	262.598
819.31	253.662
819.71	233.039
820.1	229.144
820.49	230.061
820.89	233.498
821.28	222.27
821.67	217.228
822.07	209.208
822.46	219.062
822.85	222.957
823.25	220.436
823.64	220.665
824.03	222.956
824.42	220.435
824.82	220.206
825.21	213.562
825.6	218.374
826	214.937
826.39	222.04
826.78	211.957
827.17	213.791
827.57	200.043
827.96	193.168
828.35	193.168
828.74	205.542
829.14	200.271
829.53	203.249
829.92	201.875
830.31	187.438
830.7	171.169
831.1	171.398
831.49	167.961
831.88	177.585
832.27	184.459
832.66	181.939
833.06	176.211
833.45	179.419
833.84	186.523
834.23	186.752
834.62	183.773
835.01	185.606
835.4	185.377
835.8	184.232
836.19	182.169
836.58	192.251
836.97	198.437
837.36	194.313
837.75	190.188
838.14	168.878
838.53	155.359
838.93	167.962
839.32	170.024
839.71	155.587
840.1	153.525
840.49	148.484
840.88	129.465
841.27	123.05
841.66	117.321
842.05	119.155
842.44	108.614
842.83	119.154
843.22	113.196
843.61	116.863
844.01	130.841
844.4	129.237
844.79	137.715
845.18	140.006
845.57	138.631
845.96	145.505
846.35	143.214
846.74	153.525
847.13	153.984
847.52	143.901
847.91	135.881
848.3	130.84
848.69	138.86
849.08	137.485
849.47	123.279
849.86	125.8
850.25	118.009
850.64	103.802
851.02	93.261
851.41	82.492
851.8	97.386
852.19	101.053
852.58	97.615
852.97	91.428
853.36	87.991
853.75	101.281
854.14	101.739
854.53	109.301
854.92	127.175
855.31	147.339
855.7	152.838
856.08	148.943
856.47	145.276
856.86	144.36
857.25	144.131
857.64	140.235
858.03	139.319
858.42	134.736
858.81	130.612
859.19	122.592
859.58	102.656
859.97	97.386
860.36	96.241
860.75	98.762
861.14	104.719
861.52	95.325
861.91	93.263
862.3	85.472
862.69	86.159
863.08	77.223
863.46	75.16
863.85	76.305
864.24	74.93
864.63	67.368
865.02	70.347
865.4	61.64
865.79	61.182
866.18	63.244
866.57	59.806
866.95	54.765
867.34	54.536
867.73	46.287
868.12	46.058
868.5	46.058
868.89	48.808
869.28	39.184
869.67	46.287
870.05	60.035
870.44	54.995
870.83	55.682
871.21	59.348
871.6	63.015
871.99	66.452
872.38	67.14
872.76	71.265
873.15	67.14
873.54	63.015
873.92	56.141
874.31	42.622
874.7	46.059
875.08	46.517
875.47	53.162
875.85	55.224
876.24	55.224
876.63	63.702
877.01	64.619
877.4	53.391
877.79	54.765
878.17	53.62
878.56	48.349
878.94	55.223
879.33	52.703
879.72	35.975
880.1	33.685
880.49	30.476
880.87	17.185
881.26	8.248
881.65	24.746
882.03	34.829
882.42	32.995
882.8	46.057
883.19	40.558
883.57	44.225
883.96	48.807
884.34	41.245
884.73	49.265
885.11	51.557
885.5	44.684
885.89	49.266
886.27	43.767
886.66	35.747
887.04	32.768
887.43	38.267
887.81	42.85
888.19	51.786
888.58	52.245
888.96	53.62
889.35	56.828
889.73	63.702
890.12	63.473
890.5	56.14
890.89	63.473
891.27	58.661
891.66	50.183
892.04	44.225
892.43	42.85
892.81	47.433
